s,C,mol/mol,mol/mol,mol/mol,mol/mol,kW/m2,kW,C,mol/mol,mol/mol,mol/mol,mol/mol,kW/m2,kW,C,mol/mol,mol/mol,mol/mol,mol/mol,kW/m2,kW,C,mol/mol,mol/mol,mol/mol,mol/mol,kW/m2,kW,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,C,mol/mol,mol/mol,mol/mol,mol/mol,kW/m2,C,mol/mol,mol/mol,mol/mol,mol/mol,kW/m2,C,mol/mol,mol/mol,mol/mol,mol/mol,kW/m2,C,mol/mol,mol/mol,mol/mol,mol/mol,kW/m2
Time,"T-1","O2-1","CO-1","CO2-1","HCN-1","Q-1","HRR-1","T-2","O2-2","CO-2","CO2-2","HCN-2","Q-2","HRR-2","T-3","O2-3","CO-3","CO2-3","HCN-3","Q-3","HRR-3","T-4","O2-4","CO-4","CO2-4","HCN-4","Q-4","HRR-4","Q-2C-A1","Q-2G-A1","Q-2N-A1","Q-2I-A1","Q-2R-A1","Q-2C-B1","Q-2G-B1","Q-2N-B1","Q-2I-B1","Q-2R-B1","Q-2C-A2","Q-2G-A2","Q-2N-A2","Q-2I-A2","Q-2R-A2","Q-2C-B2","Q-2G-B2","Q-2N-B2","Q-2I-B2","Q-2R-B2","Q-2C-A3","Q-2G-A3","Q-2N-A3","Q-2I-A3","Q-2R-A3","Q-2C-B3","Q-2G-B3","Q-2N-B3","Q-2I-B3","Q-2R-B3","Q-2C-A4","Q-2G-A4","Q-2N-A4","Q-2I-A4","Q-2R-A4","Q-2C-B4","Q-2G-B4","Q-2N-B4","Q-2I-B4","Q-2R-B4","T-C","O2-C","CO-C","CO2-C","HCN-C","Q-2R-C","T-D","O2-D","CO-D","CO2-D","HCN-D","Q-2R-D","T-E","O2-E","CO-E","CO2-E","HCN-E","Q-2R-E","T-F","O2-F","CO-F","CO2-F","HCN-F","Q-2R-F"
 3.7800049E+002, 1.9034620E+002, 1.7634485E-001, 4.8825780E-003, 1.3881712E-002, 0.0000000E+000, 6.8791981E-001, 9.6188681E+001, 3.2918769E+002, 1.5436450E-001, 8.2919620E-003, 2.3304805E-002, 0.0000000E+000, 2.9503768E+000, 3.6073015E+002, 1.1425987E+002, 1.7610580E-001, 4.9196637E-003, 1.3984212E-002, 0.0000000E+000, 2.1006936E-001, 2.9008075E-010, 1.1854432E+002, 1.7165065E-001, 5.6107078E-003, 1.5894168E-002, 0.0000000E+000, 2.4231011E-001, 0.0000000E+000, 1.3116841E-001, 7.4288639E+000, 6.6990943E+000, 7.7164613E+000, 6.5679259E+000, 3.9263337E+000, 8.8208497E+000, 8.3313981E+000, 5.3132818E+000, 4.4050644E+000, 8.0213266E-002, 1.4420145E+000, 1.3058344E+000, 1.7805670E+000, 1.2256211E+000, 2.7697513E+000, 4.9494695E+000, 4.7314977E+000, 2.5984840E+000, 1.9617464E+000, 1.4142498E-001, 3.8391803E+000, 3.4694048E+000, 4.1165211E+000, 3.3279798E+000, 3.0097391E+000, 6.0498122E+000, 5.7458049E+000, 3.4588389E+000, 2.7360658E+000, 1.2884007E-001, 1.2835884E+000, 1.1681136E+000, 1.5735142E+000, 1.0392735E+000, 2.7089923E+000, 4.6104536E+000, 4.4203075E+000, 2.3202272E+000, 1.7113152E+000, 2.8878976E+002, 1.5234069E-001, 8.6058951E-003, 2.4172475E-002, 0.0000000E+000, 2.6421683E+000, 2.8633899E+002, 1.5610073E-001, 8.0226718E-003, 2.2560522E-002, 0.0000000E+000, 2.3389357E+000, 2.8932779E+002, 1.5704042E-001, 7.8769155E-003, 2.2157671E-002, 0.0000000E+000, 3.3954642E+000, 2.5549783E+002, 1.5711983E-001, 7.8645974E-003, 2.2123625E-002, 0.0000000E+000, 2.0067269E+000
 3.7900067E+002, 1.5709870E+002, 1.7877641E-001, 4.5054218E-003, 1.2839302E-002, 0.0000000E+000, 6.5137045E-001, 1.0394943E+002, 3.0583803E+002, 1.5676819E-001, 7.9191310E-003, 2.2274349E-002, 0.0000000E+000, 3.1270481E+000, 3.6274662E+002, 1.1905853E+002, 1.7567691E-001, 4.9861898E-003, 1.4168082E-002, 0.0000000E+000, 2.1617553E-001, 0.0000000E+000, 1.2885291E+002, 1.7066645E-001, 5.7633675E-003, 1.6316100E-002, 0.0000000E+000, 2.5048220E-001, 0.0000000E+000, 1.4790812E-001, 4.9195806E+000, 4.4424133E+000, 5.1904383E+000, 4.2945052E+000, 3.8496751E+000, 8.3838342E+000, 7.9304183E+000, 4.9529249E+000, 4.0807432E+000, 8.2661460E-002, 1.3918302E+000, 1.2609133E+000, 1.7279345E+000, 1.1782518E+000, 2.4705035E+000, 4.5359368E+000, 4.3293935E+000, 2.4841991E+000, 1.8588900E+000, 1.6838371E-001, 4.1954610E+000, 3.7927533E+000, 4.4458431E+000, 3.6243696E+000, 3.0729930E+000, 6.6680037E+000, 6.3085026E+000, 4.0137765E+000, 3.2355096E+000, 8.4217934E-002, 1.3115319E+000, 1.1888005E+000, 1.6460798E+000, 1.1045825E+000, 2.4599892E+000, 4.3744158E+000, 4.1829731E+000, 2.3331924E+000, 1.7229839E+000, 2.7404224E+002, 1.5435592E-001, 8.2933109E-003, 2.3308533E-002, 0.0000000E+000, 2.6274592E+000, 2.7868411E+002, 1.5521704E-001, 8.1597412E-003, 2.2939364E-002, 0.0000000E+000, 2.4760629E+000, 2.9228997E+002, 1.5730030E-001, 7.8366046E-003, 2.2046257E-002, 0.0000000E+000, 3.9624435E+000, 2.5425117E+002, 1.5649775E-001, 7.9610884E-003, 2.2390313E-002, 0.0000000E+000, 1.9552023E+000
 3.8000068E+002, 1.6174597E+002, 1.7947620E-001, 4.3968765E-003, 1.2539297E-002, 0.0000000E+000, 6.6344803E-001, 9.6210539E+001, 3.4531912E+002, 1.5232833E-001, 8.6076986E-003, 2.4177459E-002, 0.0000000E+000, 3.7501772E+000, 4.1823390E+002, 1.1689080E+002, 1.7670884E-001, 4.8261266E-003, 1.3725688E-002, 0.0000000E+000, 2.1309170E-001, 8.7831151E-010, 1.2545404E+002, 1.7053120E-001, 5.7843465E-003, 1.6374083E-002, 0.0000000E+000, 2.4965050E-001, 0.0000000E+000, 1.7074681E-001, 5.9042953E+000, 5.3309404E+000, 6.1523143E+000, 5.1601936E+000, 3.4718216E+000, 8.2712183E+000, 7.7912787E+000, 5.2181626E+000, 4.3194571E+000, 1.1508036E-001, 1.7263347E+000, 1.5652092E+000, 2.0300201E+000, 1.4501289E+000, 2.2934320E+000, 4.5781803E+000, 4.3497055E+000, 2.7035141E+000, 2.0562735E+000, 1.1670108E-001, 3.5215629E+000, 3.1810767E+000, 3.8236276E+000, 3.0643756E+000, 2.8438937E+000, 6.2327235E+000, 5.8938406E+000, 3.8075957E+000, 3.0499469E+000, 1.0808019E-001, 1.4554690E+000, 1.3207301E+000, 1.7661546E+000, 1.2126499E+000, 2.6424552E+000, 4.6695510E+000, 4.4668414E+000, 2.4458616E+000, 1.8243862E+000, 2.7251295E+002, 1.5472178E-001, 8.2365615E-003, 2.3151685E-002, 0.0000000E+000, 2.9187827E+000, 2.8127347E+002, 1.5303154E-001, 8.4987365E-003, 2.3876303E-002, 0.0000000E+000, 2.5644488E+000, 2.8488505E+002, 1.5606981E-001, 8.0274673E-003, 2.2573776E-002, 0.0000000E+000, 3.5160239E+000, 2.6706608E+002, 1.5861777E-001, 7.6322501E-003, 2.1481447E-002, 0.0000000E+000, 2.2415386E+000
 3.8100922E+002, 1.6596924E+002, 1.7864405E-001, 4.5259523E-003, 1.2896045E-002, 0.0000000E+000, 6.9295926E-001, 9.7052118E+001, 3.2799464E+002, 1.5343672E-001, 8.4358749E-003, 2.3702561E-002, 0.0000000E+000, 3.4421492E+000, 4.1039385E+002, 1.1622243E+002, 1.7598755E-001, 4.9380060E-003, 1.4034908E-002, 0.0000000E+000, 2.0879616E-001, 0.0000000E+000, 1.1573758E+002, 1.7108339E-001, 5.6986959E-003, 1.6137356E-002, 0.0000000E+000, 2.4443583E-001, 0.0000000E+000, 1.2359535E-001, 5.3072249E+000, 4.7888619E+000, 5.6023953E+000, 4.6652666E+000, 3.7716077E+000, 8.2123486E+000, 7.7682745E+000, 4.8595067E+000, 3.9966668E+000, 8.0811124E-002, 1.6677223E+000, 1.5090312E+000, 2.0056770E+000, 1.4282201E+000, 2.5168157E+000, 4.8059103E+000, 4.5770009E+000, 2.7078604E+000, 2.0601851E+000, 1.5008462E-001, 4.0324480E+000, 3.6442117E+000, 4.3011292E+000, 3.4941271E+000, 2.6249047E+000, 5.7482888E+000, 5.4359504E+000, 3.5421499E+000, 2.8110457E+000, 8.0935601E-002, 1.4407975E+000, 1.3048114E+000, 1.7786278E+000, 1.2238758E+000, 2.5770794E+000, 4.5903212E+000, 4.3889970E+000, 2.4320076E+000, 1.8119176E+000, 2.8618898E+002, 1.5479499E-001, 8.2252044E-003, 2.3120296E-002, 0.0000000E+000, 2.8521857E+000, 2.6963625E+002, 1.5392795E-001, 8.3596929E-003, 2.3492004E-002, 0.0000000E+000, 2.5069612E+000, 2.9463038E+002, 1.5567940E-001, 8.0880244E-003, 2.2741148E-002, 0.0000000E+000, 3.2046168E+000, 2.6586228E+002, 1.5693003E-001, 7.8940370E-003, 2.2204992E-002, 0.0000000E+000, 2.1158032E+000
 3.8200362E+002, 1.7985330E+002, 1.7647926E-001, 4.8617353E-003, 1.3824106E-002, 0.0000000E+000, 7.9205955E-001, 1.0655802E+002, 3.3559617E+002, 1.5268616E-001, 8.5522841E-003, 2.4024301E-002, 0.0000000E+000, 3.6431844E+000, 4.0086459E+002, 1.1877072E+002, 1.7572029E-001, 4.9794619E-003, 1.4149487E-002, 0.0000000E+000, 2.0941502E-001, 0.0000000E+000, 1.2029194E+002, 1.7005522E-001, 5.8581755E-003, 1.6578137E-002, 0.0000000E+000, 2.4666121E-001, 8.2319656E-010, 1.2772161E-001, 4.8354616E+000, 4.3646876E+000, 5.1265058E+000, 4.2369660E+000, 3.2121226E+000, 7.2272583E+000, 6.8257447E+000, 4.4339014E+000, 3.6136221E+000, 1.0742385E-001, 1.5945441E+000, 1.4458320E+000, 1.9058860E+000, 1.3384082E+000, 2.6300237E+000, 4.8649575E+000, 4.6414641E+000, 2.6536997E+000, 2.0114405E+000, 1.1333113E-001, 4.0036504E+000, 3.6146185E+000, 4.3090851E+000, 3.5012874E+000, 2.8398827E+000, 6.1269594E+000, 5.7982518E+000, 3.7058426E+000, 2.9583691E+000, 1.0519453E-001, 1.4841209E+000, 1.3462283E+000, 1.7976922E+000, 1.2410338E+000, 2.5364523E+000, 4.5473400E+000, 4.3462512E+000, 2.4296535E+000, 1.8097989E+000, 2.8579546E+002, 1.5602983E-001, 8.0336679E-003, 2.2590914E-002, 0.0000000E+000, 2.8416341E+000, 2.7213962E+002, 1.5542723E-001, 8.1271388E-003, 2.2849255E-002, 0.0000000E+000, 2.5232176E+000, 2.8190629E+002, 1.5682461E-001, 7.9103887E-003, 2.2250186E-002, 0.0000000E+000, 3.2890574E+000, 2.6100070E+002, 1.5667914E-001, 7.9329538E-003, 2.2312553E-002, 0.0000000E+000, 2.0821662E+000
 3.8300342E+002, 1.5986430E+002, 1.7844804E-001, 4.5563566E-003, 1.2980079E-002, 0.0000000E+000, 6.7383856E-001, 9.7140139E+001, 3.2623637E+002, 1.5403198E-001, 8.3435193E-003, 2.3447302E-002, 0.0000000E+000, 3.4128541E+000, 3.8678691E+002, 1.1966601E+002, 1.7519773E-001, 5.0605159E-003, 1.4373509E-002, 0.0000000E+000, 2.1161993E-001, 0.0000000E+000, 1.2919931E+002, 1.7044615E-001, 5.7975384E-003, 1.6410543E-002, 0.0000000E+000, 2.5106687E-001, 7.5026841E-010, 1.2958914E-001, 5.8718286E+000, 5.2976047E+000, 6.1610053E+000, 5.1680156E+000, 3.3595165E+000, 7.7815244E+000, 7.3393236E+000, 4.8407737E+000, 3.9798071E+000, 1.1828324E-001, 1.5491062E+000, 1.4060239E+000, 1.8495888E+000, 1.2877407E+000, 2.4048569E+000, 4.5899352E+000, 4.3714274E+000, 2.6038441E+000, 1.9665705E+000, 1.3638516E-001, 3.9441836E+000, 3.5634038E+000, 4.2265643E+000, 3.4270186E+000, 2.9604317E+000, 6.4037948E+000, 6.0594585E+000, 3.8621288E+000, 3.0990267E+000, 1.0393834E-001, 1.3869455E+000, 1.2586448E+000, 1.7017730E+000, 1.1547065E+000, 2.5828991E+000, 4.5109732E+000, 4.3181658E+000, 2.3468400E+000, 1.7352668E+000, 2.6502989E+002, 1.5788735E-001, 7.7455460E-003, 2.1794583E-002, 0.0000000E+000, 2.6565952E+000, 2.6566969E+002, 1.5558305E-001, 8.1029684E-003, 2.2782451E-002, 0.0000000E+000, 2.3842725E+000, 2.8724488E+002, 1.5587642E-001, 8.0574644E-003, 2.2656684E-002, 0.0000000E+000, 3.6256001E+000, 2.7746686E+002, 1.5375218E-001, 8.3869576E-003, 2.3567360E-002, 0.0000000E+000, 2.1462632E+000
 3.8400178E+002, 1.8638387E+002, 1.7646213E-001, 4.8643911E-003, 1.3831446E-002, 0.0000000E+000, 7.3584390E-001, 1.0555966E+002, 3.4034103E+002, 1.5054347E-001, 8.8846222E-003, 2.4942840E-002, 0.0000000E+000, 3.5675671E+000, 3.9177807E+002, 1.1879443E+002, 1.7512778E-001, 5.0713655E-003, 1.4403496E-002, 0.0000000E+000, 2.1093862E-001, 0.0000000E+000, 1.2406806E+002, 1.7050111E-001, 5.7890138E-003, 1.6386983E-002, 0.0000000E+000, 2.4940588E-001, 2.5638509E-010, 1.0852622E-001, 5.2944412E+000, 4.7758497E+000, 5.6046808E+000, 4.6673235E+000, 4.0191403E+000, 9.0121071E+000, 8.5128104E+000, 5.4117326E+000, 4.4936701E+000, 9.2513778E-002, 1.5773498E+000, 1.4288662E+000, 1.9036018E+000, 1.3363524E+000, 2.6324300E+000, 4.8381931E+000, 4.6176167E+000, 2.6245289E+000, 1.9851868E+000, 1.3568448E-001, 3.6815895E+000, 3.3269990E+000, 3.9646708E+000, 3.1913145E+000, 2.8274470E+000, 6.2695297E+000, 5.9253214E+000, 3.8608484E+000, 3.0978744E+000, 9.3580879E-002, 1.3656689E+000, 1.2384601E+000, 1.6908539E+000, 1.1448792E+000, 2.3535995E+000, 4.2038027E+000, 4.0187824E+000, 2.2689690E+000, 1.6651829E+000, 2.6854143E+002, 1.5704267E-001, 7.8765652E-003, 2.2156702E-002, 0.0000000E+000, 2.9707065E+000, 2.8832209E+002, 1.5359152E-001, 8.4118769E-003, 2.3636234E-002, 0.0000000E+000, 2.5363988E+000, 2.8772698E+002, 1.5511307E-001, 8.1758677E-003, 2.2983935E-002, 0.0000000E+000, 3.8709647E+000, 2.6521147E+002, 1.5614907E-001, 8.0151732E-003, 2.2539797E-002, 0.0000000E+000, 2.1653561E+000
 3.8500391E+002, 1.8436641E+002, 1.7618898E-001, 4.9067601E-003, 1.3948548E-002, 0.0000000E+000, 6.7076483E-001, 9.0246557E+001, 3.4929643E+002, 1.4913152E-001, 9.1035953E-003, 2.5548053E-002, 0.0000000E+000, 4.1802280E+000, 4.1489527E+002, 1.1336560E+002, 1.7572185E-001, 4.9792196E-003, 1.4148817E-002, 0.0000000E+000, 2.0824445E-001, 0.0000000E+000, 1.1912866E+002, 1.7104390E-001, 5.7048209E-003, 1.6154284E-002, 0.0000000E+000, 2.4250924E-001, 5.1908784E-010, 1.2988652E-001, 4.9471282E+000, 4.4654040E+000, 5.2360075E+000, 4.3355175E+000, 3.6226753E+000, 7.9192803E+000, 7.4896198E+000, 4.7153708E+000, 3.8669445E+000, 1.2350444E-001, 1.7183861E+000, 1.5588979E+000, 2.0136474E+000, 1.4353934E+000, 2.5236512E+000, 4.7728173E+000, 4.5479007E+000, 2.6679320E+000, 2.0242495E+000, 1.3238197E-001, 3.5513796E+000, 3.2094799E+000, 3.8377635E+000, 3.0770979E+000, 2.8602536E+000, 6.2141769E+000, 5.8787845E+000, 3.7726891E+000, 3.0185309E+000, 1.2056383E-001, 1.5163750E+000, 1.3767939E+000, 1.8145770E+000, 1.2562301E+000, 2.6192987E+000, 4.5960102E+000, 4.3983391E+000, 2.3954774E+000, 1.7790404E+000, 2.8501318E+002, 1.5563842E-001, 8.0943804E-003, 2.2758715E-002, 0.0000000E+000, 3.0702781E+000, 2.7398727E+002, 1.5314838E-001, 8.4806128E-003, 2.3826211E-002, 0.0000000E+000, 2.7379648E+000, 2.6588645E+002, 1.5661211E-001, 7.9433512E-003, 2.2341290E-002, 0.0000000E+000, 3.5243148E+000, 2.5466473E+002, 1.5542281E-001, 8.1278238E-003, 2.2851148E-002, 0.0000000E+000, 2.1544420E+000
 3.8600307E+002, 1.7656596E+002, 1.7620326E-001, 4.9045450E-003, 1.3942426E-002, 0.0000000E+000, 6.9508192E-001, 1.0733384E+002, 3.7710323E+002, 1.4687596E-001, 9.4534668E-003, 2.6515052E-002, 0.0000000E+000, 3.8893843E+000, 3.7486112E+002, 1.1273527E+002, 1.7564112E-001, 4.9917410E-003, 1.4183425E-002, 0.0000000E+000, 2.0746133E-001, 0.0000000E+000, 1.1661373E+002, 1.7096151E-001, 5.7176006E-003, 1.6189606E-002, 0.0000000E+000, 2.3949708E-001, 5.1934510E-010, 1.4944865E-001, 4.8586171E+000, 4.3877002E+000, 5.1279342E+000, 4.2382516E+000, 4.0113192E+000, 8.4599349E+000, 8.0150733E+000, 4.8673815E+000, 4.0037541E+000, 9.7378021E-002, 1.5542416E+000, 1.4085553E+000, 1.8756294E+000, 1.3111773E+000, 2.7808283E+000, 4.9606165E+000, 4.7426377E+000, 2.5985540E+000, 1.9618094E+000, 1.4618043E-001, 3.6018198E+000, 3.2562559E+000, 3.8744052E+000, 3.1100755E+000, 3.3704332E+000, 6.8563744E+000, 6.5077803E+000, 3.9047071E+000, 3.1373471E+000, 1.1534747E-001, 1.4164164E+000, 1.2863095E+000, 1.7198347E+000, 1.1709620E+000, 2.8253198E+000, 4.7864053E+000, 4.5902967E+000, 2.3798513E+000, 1.7649769E+000, 2.8465678E+002, 1.5566228E-001, 8.0906791E-003, 2.2748485E-002, 0.0000000E+000, 3.0149812E+000, 2.9743955E+002, 1.5127078E-001, 8.7718501E-003, 2.4631153E-002, 0.0000000E+000, 2.6691512E+000, 2.6980645E+002, 1.5704506E-001, 7.8761950E-003, 2.2155679E-002, 0.0000000E+000, 3.5956490E+000, 2.5700320E+002, 1.5475056E-001, 8.2320972E-003, 2.3139347E-002, 0.0000000E+000, 2.0888841E+000
 3.8700104E+002, 1.8981745E+002, 1.7497405E-001, 5.0952092E-003, 1.4469397E-002, 0.0000000E+000, 6.8962452E-001, 9.9141410E+001, 3.5695722E+002, 1.5040118E-001, 8.9066036E-003, 2.5003593E-002, 0.0000000E+000, 4.1488515E+000, 3.9579211E+002, 1.1019249E+002, 1.7538974E-001, 5.0307337E-003, 1.4291195E-002, 0.0000000E+000, 2.0754209E-001, 0.0000000E+000, 1.2137275E+002, 1.7125795E-001, 5.6716193E-003, 1.6062520E-002, 0.0000000E+000, 2.4285774E-001, 5.7937942E-010, 1.5589746E-001, 4.5484867E+000, 4.1092278E+000, 4.8113551E+000, 3.9533303E+000, 3.6483359E+000, 7.9311451E+000, 7.5028642E+000, 4.7015750E+000, 3.8545283E+000, 1.0318896E-001, 1.4994273E+000, 1.3598034E+000, 1.8150041E+000, 1.2566145E+000, 2.8309755E+000, 5.0272461E+000, 4.8076190E+000, 2.6150364E+000, 1.9766435E+000, 1.7399625E-001, 3.6796138E+000, 3.3290521E+000, 3.9243834E+000, 3.1550558E+000, 3.2089635E+000, 6.9126907E+000, 6.5423180E+000, 4.1224931E+000, 3.3333545E+000, 1.0571200E-001, 1.4404521E+000, 1.3069781E+000, 1.7535059E+000, 1.2012661E+000, 2.7300990E+000, 4.7256527E+000, 4.5260973E+000, 2.4143195E+000, 1.7959983E+000, 2.7600522E+002, 1.5547172E-001, 8.1202371E-003, 2.2830180E-002, 0.0000000E+000, 2.9586296E+000, 2.7961425E+002, 1.5291761E-001, 8.5164075E-003, 2.3925143E-002, 0.0000000E+000, 2.7244248E+000, 2.7368926E+002, 1.5601079E-001, 8.0366212E-003, 2.2599076E-002, 0.0000000E+000, 3.8979570E+000, 2.7316310E+002, 1.5317140E-001, 8.4770433E-003, 2.3816345E-002, 0.0000000E+000, 2.0911563E+000
 3.8800534E+002, 1.7694923E+002, 1.7667638E-001, 4.8311598E-003, 1.3739599E-002, 0.0000000E+000, 7.3524846E-001, 1.0258689E+002, 3.7064000E+002, 1.4823377E-001, 9.2427566E-003, 2.5932675E-002, 0.0000000E+000, 4.6098286E+000, 4.1263199E+002, 1.1113856E+002, 1.7565666E-001, 4.9893314E-003, 1.4176765E-002, 0.0000000E+000, 2.0746824E-001, 0.0000000E+000, 1.2400059E+002, 1.7075134E-001, 5.7501997E-003, 1.6279705E-002, 0.0000000E+000, 2.4733541E-001, 2.9093019E-010, 1.4628279E-001, 3.7072639E+000, 3.3511658E+000, 3.9797469E+000, 3.2048830E+000, 3.4322800E+000, 7.1960806E+000, 6.8197005E+000, 4.1825664E+000, 3.3874205E+000, 1.5008297E-001, 1.6839613E+000, 1.5305735E+000, 1.9526442E+000, 1.3804905E+000, 2.8052028E+000, 5.0485608E+000, 4.8242250E+000, 2.6621239E+000, 2.0190222E+000, 1.1593664E-001, 3.6354026E+000, 3.2834560E+000, 3.9382317E+000, 3.1675193E+000, 3.3388779E+000, 6.8534659E+000, 6.5020071E+000, 3.9333538E+000, 3.1631292E+000, 1.1877149E-001, 1.6250442E+000, 1.4744170E+000, 1.9250386E+000, 1.3556455E+000, 2.6842546E+000, 4.8175001E+000, 4.6041755E+000, 2.5520113E+000, 1.9199209E+000, 2.6768640E+002, 1.5684966E-001, 7.9065039E-003, 2.2239449E-002, 0.0000000E+000, 3.1727776E+000, 2.9238625E+002, 1.5248696E-001, 8.5832073E-003, 2.4109769E-002, 0.0000000E+000, 2.9977478E+000, 2.6177447E+002, 1.5632767E-001, 7.9874706E-003, 2.2463231E-002, 0.0000000E+000, 3.3203253E+000, 2.7249625E+002, 1.5305420E-001, 8.4952219E-003, 2.3866589E-002, 0.0000000E+000, 2.1348281E+000
 3.8900400E+002, 1.7485999E+002, 1.7559369E-001, 4.9990977E-003, 1.4203757E-002, 0.0000000E+000, 7.1067009E-001, 1.0290174E+002, 3.9376950E+002, 1.4282730E-001, 1.0081298E-002, 2.8250293E-002, 0.0000000E+000, 4.7799170E+000, 3.7340522E+002, 1.1005880E+002, 1.7613386E-001, 4.9153114E-003, 1.3972183E-002, 0.0000000E+000, 2.0986270E-001, 0.0000000E+000, 1.1174490E+002, 1.7199303E-001, 5.5576004E-003, 1.5747386E-002, 0.0000000E+000, 2.4155416E-001, 0.0000000E+000, 1.3378337E-001, 3.5752885E+000, 3.2311380E+000, 3.8602709E+000, 3.0973546E+000, 3.0400695E+000, 6.3445590E+000, 6.0141101E+000, 3.7232553E+000, 2.9740406E+000, 1.1496493E-001, 1.5345376E+000, 1.3925804E+000, 1.8383385E+000, 1.2776154E+000, 2.6397753E+000, 4.7724185E+000, 4.5591542E+000, 2.5514091E+000, 1.9193789E+000, 1.6007858E-001, 4.3720075E+000, 3.9508146E+000, 4.6306947E+000, 3.7907360E+000, 3.1400652E+000, 6.8364626E+000, 6.4668228E+000, 4.1151632E+000, 3.3267576E+000, 1.0452679E-001, 1.6463336E+000, 1.4921529E+000, 1.9605726E+000, 1.3876261E+000, 3.1283228E+000, 5.4515698E+000, 5.2192451E+000, 2.7420128E+000, 2.0909223E+000, 2.7685006E+002, 1.5801803E-001, 7.7252774E-003, 2.1738563E-002, 0.0000000E+000, 2.8682785E+000, 2.7731198E+002, 1.5206185E-001, 8.6491459E-003, 2.4292015E-002, 0.0000000E+000, 2.9930363E+000, 2.6726287E+002, 1.5404525E-001, 8.3414984E-003, 2.3441717E-002, 0.0000000E+000, 3.1338368E+000, 2.7584177E+002, 1.5211410E-001, 8.6410418E-003, 2.4269616E-002, 0.0000000E+000, 2.1422199E+000
 3.9000123E+002, 1.7967976E+002, 1.7499618E-001, 5.0917777E-003, 1.4459913E-002, 0.0000000E+000, 6.7536498E-001, 9.5964774E+001, 3.4936766E+002, 1.5011136E-001, 8.9516268E-003, 2.5128032E-002, 0.0000000E+000, 3.7945385E+000, 4.0181578E+002, 1.0771452E+002, 1.7602067E-001, 4.9328688E-003, 1.4020709E-002, 0.0000000E+000, 2.1351185E-001, 0.0000000E+000, 1.2048494E+002, 1.7086962E-001, 5.7318530E-003, 1.6228998E-002, 0.0000000E+000, 2.4432018E-001, 0.0000000E+000, 1.2374443E-001, 4.0948245E+000, 3.6977165E+000, 4.3898458E+000, 3.5739720E+000, 2.6533207E+000, 6.1441022E+000, 5.7950241E+000, 3.9095473E+000, 3.1417034E+000, 9.4199734E-002, 1.5183383E+000, 1.3759245E+000, 1.8429044E+000, 1.2817248E+000, 2.7044557E+000, 4.8520704E+000, 4.6373089E+000, 2.5663805E+000, 1.9328532E+000, 1.4662085E-001, 4.2871316E+000, 3.8730806E+000, 4.5592766E+000, 3.7264597E+000, 3.1835298E+000, 6.8733346E+000, 6.5043541E+000, 4.1085706E+000, 3.3208243E+000, 1.0102239E-001, 1.5268809E+000, 1.3842951E+000, 1.8446244E+000, 1.2832727E+000, 2.7177623E+000, 4.8695856E+000, 4.6544032E+000, 2.5705890E+000, 1.9366409E+000, 2.6588265E+002, 1.5828467E-001, 7.6839176E-003, 2.1624249E-002, 0.0000000E+000, 2.7064254E+000, 2.8826121E+002, 1.5407652E-001, 8.3366486E-003, 2.3428313E-002, 0.0000000E+000, 2.7848083E+000, 2.7663151E+002, 1.5325296E-001, 8.4643921E-003, 2.3781379E-002, 0.0000000E+000, 3.2730531E+000, 2.8052460E+002, 1.5108706E-001, 8.8003467E-003, 2.4709914E-002, 0.0000000E+000, 2.1075260E+000
