s,C,mol/mol,mol/mol,mol/mol,mol/mol,kW/m2,kW,C,mol/mol,mol/mol,mol/mol,mol/mol,kW/m2,kW,C,mol/mol,mol/mol,mol/mol,mol/mol,kW/m2,kW,C,mol/mol,mol/mol,mol/mol,mol/mol,kW/m2,kW,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,C,mol/mol,mol/mol,mol/mol,mol/mol,kW/m2,C,mol/mol,mol/mol,mol/mol,mol/mol,kW/m2,C,mol/mol,mol/mol,mol/mol,mol/mol,kW/m2,C,mol/mol,mol/mol,mol/mol,mol/mol,kW/m2
Time,"T-1","O2-1","CO-1","CO2-1","HCN-1","Q-1","HRR-1","T-2","O2-2","CO-2","CO2-2","HCN-2","Q-2","HRR-2","T-3","O2-3","CO-3","CO2-3","HCN-3","Q-3","HRR-3","T-4","O2-4","CO-4","CO2-4","HCN-4","Q-4","HRR-4","Q-2C-A1","Q-2G-A1","Q-2N-A1","Q-2I-A1","Q-2R-A1","Q-2C-B1","Q-2G-B1","Q-2N-B1","Q-2I-B1","Q-2R-B1","Q-2C-A2","Q-2G-A2","Q-2N-A2","Q-2I-A2","Q-2R-A2","Q-2C-B2","Q-2G-B2","Q-2N-B2","Q-2I-B2","Q-2R-B2","Q-2C-A3","Q-2G-A3","Q-2N-A3","Q-2I-A3","Q-2R-A3","Q-2C-B3","Q-2G-B3","Q-2N-B3","Q-2I-B3","Q-2R-B3","Q-2C-A4","Q-2G-A4","Q-2N-A4","Q-2I-A4","Q-2R-A4","Q-2C-B4","Q-2G-B4","Q-2N-B4","Q-2I-B4","Q-2R-B4","T-C","O2-C","CO-C","CO2-C","HCN-C","Q-2R-C","T-D","O2-D","CO-D","CO2-D","HCN-D","Q-2R-D","T-E","O2-E","CO-E","CO2-E","HCN-E","Q-2R-E","T-F","O2-F","CO-F","CO2-F","HCN-F","Q-2R-F"
 2.2600946E+002, 1.8719476E+002, 1.8250228E-001, 3.9275000E-003, 1.1242001E-002, 0.0000000E+000, 1.3635877E+000, 2.0021036E+002, 3.6895453E+002, 1.5315700E-001, 8.4792686E-003, 2.3822496E-002, 0.0000000E+000, 4.1087019E+000, 5.6634471E+002, 1.4076457E+002, 1.8266742E-001, 3.9018849E-003, 1.1171204E-002, 0.0000000E+000, 2.2616947E-001, 0.0000000E+000, 1.5276982E+002, 1.7812494E-001, 4.6064730E-003, 1.3118594E-002, 0.0000000E+000, 2.7072259E-001, 0.0000000E+000, 2.1474512E-001, 1.0426688E+001, 9.4054937E+000, 1.0630709E+001, 9.1907486E+000, 4.6899572E+000, 1.1869315E+001, 1.1151379E+001, 7.5981231E+000, 6.4614216E+000, 9.3371834E-002, 1.9006802E+000, 1.7199493E+000, 2.2260742E+000, 1.6265775E+000, 3.0514954E+000, 5.8613132E+000, 5.5803314E+000, 3.2285836E+000, 2.5288360E+000, 1.0347162E-001, 6.5716002E+000, 5.9247873E+000, 6.8868944E+000, 5.8213157E+000, 4.0001141E+000, 8.9958033E+000, 8.4962344E+000, 5.4144550E+000, 4.4961203E+000, 9.6838062E-002, 1.7020971E+000, 1.5415712E+000, 2.0240249E+000, 1.4447332E+000, 3.1642466E+000, 5.7730700E+000, 5.5121876E+000, 3.0275891E+000, 2.3479410E+000, 3.2077035E+002, 1.5599745E-001, 8.0386917E-003, 2.2604799E-002, 0.0000000E+000, 3.6850692E+000, 3.1496928E+002, 1.5436324E-001, 8.2921750E-003, 2.3305394E-002, 0.0000000E+000, 3.3539231E+000, 3.3725684E+002, 1.6037698E-001, 7.3593161E-003, 2.0727093E-002, 0.0000000E+000, 7.3796617E+000, 3.0269012E+002, 1.5957899E-001, 7.4831542E-003, 2.1069366E-002, 0.0000000E+000, 2.7363922E+000
 2.2700233E+002, 1.7575680E+002, 1.8358102E-001, 3.7601733E-003, 1.0779532E-002, 0.0000000E+000, 1.3838799E+000, 1.9301523E+002, 3.5555432E+002, 1.5089505E-001, 8.8301225E-003, 2.4792210E-002, 0.0000000E+000, 4.1722580E+000, 5.9547235E+002, 1.4054685E+002, 1.8261703E-001, 3.9097013E-003, 1.1192808E-002, 0.0000000E+000, 2.2994530E-001, 0.0000000E+000, 1.4486136E+002, 1.7996662E-001, 4.3208092E-003, 1.2329056E-002, 0.0000000E+000, 2.6504669E-001, 0.0000000E+000, 2.4022234E-001, 8.8415644E+000, 7.9814302E+000, 9.0201079E+000, 7.7412079E+000, 4.6622044E+000, 1.2402998E+001, 1.1628919E+001, 8.1595596E+000, 6.9667144E+000, 1.2319439E-001, 1.9423791E+000, 1.7604607E+000, 2.2379506E+000, 1.6372663E+000, 3.2019670E+000, 6.0103571E+000, 5.7295181E+000, 3.2271559E+000, 2.5275511E+000, 1.2720559E-001, 7.0515737E+000, 6.3591369E+000, 7.3431339E+000, 6.2319313E+000, 4.0801320E+000, 9.7890299E+000, 9.2181401E+000, 6.1276637E+000, 5.1380081E+000, 8.8356716E-002, 1.7457501E+000, 1.5800108E+000, 2.0761592E+000, 1.4916541E+000, 3.0341702E+000, 5.6335661E+000, 5.3736265E+000, 3.0181618E+000, 2.3394564E+000, 3.0728900E+002, 1.5877996E-001, 7.6070932E-003, 2.1411917E-002, 0.0000000E+000, 3.7819532E+000, 3.1369354E+002, 1.5176848E-001, 8.6946514E-003, 2.4417786E-002, 0.0000000E+000, 3.5431275E+000, 3.5069147E+002, 1.5948239E-001, 7.4980421E-003, 2.1110513E-002, 0.0000000E+000, 1.0111479E+001, 3.0197560E+002, 1.5538393E-001, 8.1338552E-003, 2.2867818E-002, 0.0000000E+000, 2.7035921E+000
 2.2800260E+002, 2.2555299E+002, 1.7813040E-001, 4.6056232E-003, 1.3116245E-002, 0.0000000E+000, 1.2227619E+000, 2.0760479E+002, 3.6966259E+002, 1.4776613E-001, 9.3154386E-003, 2.6133561E-002, 0.0000000E+000, 4.4161699E+000, 6.4223546E+002, 1.3649183E+002, 1.8317620E-001, 3.8229674E-003, 1.0953087E-002, 0.0000000E+000, 2.2654799E-001, 0.0000000E+000, 1.4720567E+002, 1.7919307E-001, 4.4407948E-003, 1.2660681E-002, 0.0000000E+000, 2.7056953E-001, 0.0000000E+000, 2.7072521E-001, 1.0383198E+001, 9.3719508E+000, 1.0531239E+001, 9.1012256E+000, 4.7842569E+000, 1.2328132E+001, 1.1573744E+001, 7.9626407E+000, 6.7894874E+000, 1.4565161E-001, 2.0704265E+000, 1.8779490E+000, 2.3435407E+000, 1.7322974E+000, 3.3575492E+000, 6.2939552E+000, 6.0003146E+000, 3.3551719E+000, 2.6427654E+000, 1.5996309E-001, 8.2518457E+000, 7.4426574E+000, 8.5106484E+000, 7.2826943E+000, 4.4843220E+000, 1.0759808E+001, 1.0132260E+001, 6.6942523E+000, 5.6479378E+000, 8.3216598E-002, 1.8329498E+000, 1.6579764E+000, 2.1684990E+000, 1.5747598E+000, 3.0263235E+000, 5.6671635E+000, 5.4030795E+000, 3.0596058E+000, 2.3767560E+000, 3.4315007E+002, 1.5305642E-001, 8.4948776E-003, 2.3865637E-002, 0.0000000E+000, 4.0630225E+000, 3.1362549E+002, 1.4975933E-001, 9.0062915E-003, 2.5279119E-002, 0.0000000E+000, 3.6583500E+000, 3.6139684E+002, 1.5842130E-001, 7.6625301E-003, 2.1565135E-002, 0.0000000E+000, 1.1431171E+001, 3.0926679E+002, 1.5373642E-001, 8.3894022E-003, 2.3574117E-002, 0.0000000E+000, 2.7745987E+000
 2.2900379E+002, 2.0080058E+002, 1.8167135E-001, 4.0563863E-003, 1.1598226E-002, 0.0000000E+000, 1.5389185E+000, 1.8935152E+002, 3.8583420E+002, 1.4724889E-001, 9.3956850E-003, 2.6355352E-002, 0.0000000E+000, 4.3674549E+000, 5.7988672E+002, 1.3520381E+002, 1.8348616E-001, 3.7748900E-003, 1.0820207E-002, 0.0000000E+000, 2.2820443E-001, 0.0000000E+000, 1.4282031E+002, 1.7920633E-001, 4.4387376E-003, 1.2654995E-002, 0.0000000E+000, 2.7118108E-001, 0.0000000E+000, 2.6315460E-001, 1.0200989E+001, 9.2072053E+000, 1.0356600E+001, 8.9440507E+000, 4.2128718E+000, 1.0298493E+001, 9.6899311E+000, 6.5043872E+000, 5.4770592E+000, 1.8239111E-001, 2.0500771E+000, 1.8633085E+000, 2.2864519E+000, 1.6809174E+000, 3.0463844E+000, 5.9067904E+000, 5.6207498E+000, 3.2791719E+000, 2.5743655E+000, 1.5423255E-001, 7.8907896E+000, 7.1171339E+000, 8.1553229E+000, 6.9629014E+000, 3.8424134E+000, 9.2233625E+000, 8.6852676E+000, 5.7997149E+000, 4.8428542E+000, 8.1143569E-002, 1.8146940E+000, 1.6413390E+000, 2.1523163E+000, 1.5601954E+000, 2.6875270E+000, 5.2836870E+000, 5.0240710E+000, 3.0149258E+000, 2.3365440E+000, 3.5919438E+002, 1.5170207E-001, 8.7049525E-003, 2.4446257E-002, 0.0000000E+000, 3.9409094E+000, 3.0629386E+002, 1.5085882E-001, 8.8357497E-003, 2.4807763E-002, 0.0000000E+000, 3.4868292E+000, 3.8709241E+002, 1.5608406E-001, 8.0249070E-003, 2.2566696E-002, 0.0000000E+000, 7.1514536E+000, 3.0499267E+002, 1.5326714E-001, 8.4621922E-003, 2.3775299E-002, 0.0000000E+000, 2.7485449E+000
 2.3000156E+002, 2.1044420E+002, 1.8100832E-001, 4.1592284E-003, 1.1882468E-002, 0.0000000E+000, 1.4598066E+000, 1.9537588E+002, 3.8632543E+002, 1.4907933E-001, 9.1117569E-003, 2.5570611E-002, 0.0000000E+000, 4.7531006E+000, 6.1223270E+002, 1.3619459E+002, 1.8197394E-001, 4.0094509E-003, 1.1468503E-002, 0.0000000E+000, 2.3314390E-001, 0.0000000E+000, 1.4457421E+002, 1.7851499E-001, 4.5459729E-003, 1.2951380E-002, 0.0000000E+000, 2.7176318E-001, 0.0000000E+000, 1.0098422E-001, 1.0545449E+001, 9.5010029E+000, 1.0863231E+001, 9.4000187E+000, 4.4045137E+000, 1.2205855E+001, 1.1425721E+001, 8.2201074E+000, 7.0212074E+000, 1.3046613E-001, 2.2069464E+000, 1.9992984E+000, 2.4952461E+000, 1.8688323E+000, 3.1084300E+000, 6.2131591E+000, 5.9026862E+000, 3.5234949E+000, 2.7942561E+000, 1.5427866E-001, 6.9797890E+000, 6.2972380E+000, 7.2442761E+000, 6.1429593E+000, 3.7514749E+000, 9.4416038E+000, 8.8725909E+000, 6.1088947E+000, 5.1211160E+000, 8.9891442E-002, 1.9258274E+000, 1.7422338E+000, 2.2547018E+000, 1.6523424E+000, 2.8854363E+000, 5.5648332E+000, 5.2968935E+000, 3.0981626E+000, 2.4114572E+000, 3.5201187E+002, 1.5340453E-001, 8.4408815E-003, 2.3716399E-002, 0.0000000E+000, 4.2919672E+000, 3.1559537E+002, 1.5171860E-001, 8.7023886E-003, 2.4439171E-002, 0.0000000E+000, 3.7030712E+000, 4.1529358E+002, 1.4892454E-001, 9.1355916E-003, 2.5636485E-002, 0.0000000E+000, 8.1938018E+000, 3.1319607E+002, 1.5209419E-001, 8.6441292E-003, 2.4278149E-002, 0.0000000E+000, 3.0459004E+000
 2.3100582E+002, 1.9906703E+002, 1.8143187E-001, 4.0935309E-003, 1.1700889E-002, 0.0000000E+000, 1.3455801E+000, 1.9781719E+002, 4.0876704E+002, 1.4483002E-001, 9.7708580E-003, 2.7392280E-002, 0.0000000E+000, 5.0307010E+000, 5.9649486E+002, 1.3963756E+002, 1.8182027E-001, 4.0332871E-003, 1.1534383E-002, 0.0000000E+000, 2.4000025E-001, 0.0000000E+000, 1.4175675E+002, 1.7880360E-001, 4.5012052E-003, 1.2827647E-002, 0.0000000E+000, 2.7431716E-001, 0.0000000E+000, 1.4233036E-001, 1.1200327E+001, 1.0094527E+001, 1.1476762E+001, 9.9521967E+000, 5.4361276E+000, 1.6425462E+001, 1.5326529E+001, 1.1408100E+001, 9.8904012E+000, 1.4775017E-001, 2.4410172E+000, 2.2116905E+000, 2.7120329E+000, 2.0639403E+000, 3.1794866E+000, 6.5182703E+000, 6.1843919E+000, 3.7575496E+000, 3.0049054E+000, 1.3157648E-001, 6.1509608E+000, 5.5490223E+000, 6.4381501E+000, 5.4174459E+000, 4.0878663E+000, 9.8816554E+000, 9.3022765E+000, 6.2125550E+000, 5.2144102E+000, 9.8993365E-002, 1.9916281E+000, 1.8023646E+000, 2.3114005E+000, 1.7033712E+000, 3.2443258E+000, 6.0358938E+000, 5.7567370E+000, 3.2103338E+000, 2.5124112E+000, 3.5622232E+002, 1.5284102E-001, 8.5282881E-003, 2.3957980E-002, 0.0000000E+000, 4.7472396E+000, 3.3362896E+002, 1.5040794E-001, 8.9056862E-003, 2.5001059E-002, 0.0000000E+000, 3.9213187E+000, 3.5958891E+002, 1.5832831E-001, 7.6771372E-003, 2.1605509E-002, 0.0000000E+000, 7.8157659E+000, 2.8341497E+002, 1.5205477E-001, 8.6502444E-003, 2.4295051E-002, 0.0000000E+000, 3.1815713E+000
 2.3200684E+002, 2.2793915E+002, 1.7755111E-001, 4.6954675E-003, 1.3364563E-002, 0.0000000E+000, 1.3215110E+000, 2.0237991E+002, 4.3445376E+002, 1.4182408E-001, 1.0237062E-002, 2.8680808E-002, 0.0000000E+000, 5.8849043E+000, 6.3301363E+002, 1.4910452E+002, 1.8055060E-001, 4.2302264E-003, 1.2078698E-002, 0.0000000E+000, 2.5472164E-001, 0.0000000E+000, 1.4683715E+002, 1.7832053E-001, 4.5761347E-003, 1.3034743E-002, 0.0000000E+000, 2.8636576E-001, 0.0000000E+000, 2.0008926E-001, 1.0500573E+001, 9.4705245E+000, 1.0719249E+001, 9.2704352E+000, 5.1230317E+000, 1.5711190E+001, 1.4652375E+001, 1.1006924E+001, 9.5293428E+000, 1.0631658E-001, 2.6113549E+000, 2.3608510E+000, 2.9238041E+000, 2.2545345E+000, 3.4010841E+000, 7.0318467E+000, 6.6687704E+000, 4.0495284E+000, 3.2676863E+000, 1.1800472E-001, 6.0187399E+000, 5.4286664E+000, 6.3195010E+000, 5.3106617E+000, 4.0767447E+000, 1.0103156E+001, 9.5005145E+000, 6.4451767E+000, 5.4237698E+000, 9.9138311E-002, 2.1412812E+000, 1.9370669E+000, 2.4609087E+000, 1.8379286E+000, 3.1723035E+000, 6.1117535E+000, 5.8178085E+000, 3.3582157E+000, 2.6455049E+000, 3.3782027E+002, 1.5508039E-001, 8.1809371E-003, 2.2997947E-002, 0.0000000E+000, 5.0148393E+000, 3.3052906E+002, 1.5025783E-001, 8.9289692E-003, 2.5065410E-002, 0.0000000E+000, 4.1495494E+000, 3.6865292E+002, 1.5554527E-001, 8.1087898E-003, 2.2798540E-002, 0.0000000E+000, 7.8192634E+000, 3.0060417E+002, 1.5327110E-001, 8.4615786E-003, 2.3773603E-002, 0.0000000E+000, 3.4365872E+000
 2.3300475E+002, 1.9654448E+002, 1.8231676E-001, 3.9562757E-003, 1.1321534E-002, 0.0000000E+000, 1.2622845E+000, 2.0363037E+002, 4.4077875E+002, 1.4250762E-001, 1.0131045E-002, 2.8387791E-002, 0.0000000E+000, 5.6711310E+000, 5.9238491E+002, 1.4259542E+002, 1.8198669E-001, 4.0074735E-003, 1.1463037E-002, 0.0000000E+000, 2.5074294E-001, 0.0000000E+000, 1.4263582E+002, 1.7903896E-001, 4.4646987E-003, 1.2726748E-002, 0.0000000E+000, 2.8533530E-001, 0.0000000E+000, 2.6603629E-001, 9.2759311E+000, 8.3749416E+000, 9.4286606E+000, 8.1089053E+000, 6.1355485E+000, 1.9502624E+001, 1.8165917E+001, 1.3785842E+001, 1.2030368E+001, 1.4001476E-001, 2.4327446E+000, 2.2034717E+000, 2.7114957E+000, 2.0634569E+000, 4.2800766E+000, 8.0585901E+000, 7.6807387E+000, 4.1972793E+000, 3.4006621E+000, 1.4957024E-001, 6.7487902E+000, 6.0888682E+000, 7.0179858E+000, 5.9392979E+000, 4.2271004E+000, 1.0389300E+001, 9.7730796E+000, 6.5809650E+000, 5.5459792E+000, 1.2285281E-001, 2.0917808E+000, 1.8948880E+000, 2.3876938E+000, 1.7720352E+000, 3.6038548E+000, 6.6670954E+000, 6.3607713E+000, 3.4820064E+000, 2.7569165E+000, 3.4777582E+002, 1.5448001E-001, 8.2740620E-003, 2.3255332E-002, 0.0000000E+000, 5.2022878E+000, 3.4921860E+002, 1.4860179E-001, 9.1858397E-003, 2.5775366E-002, 0.0000000E+000, 4.1246592E+000, 3.8256976E+002, 1.5276271E-001, 8.5404318E-003, 2.3991543E-002, 0.0000000E+000, 8.0515079E+000, 3.1961078E+002, 1.4985468E-001, 8.9915026E-003, 2.5238244E-002, 0.0000000E+000, 3.4325432E+000
 2.3400401E+002, 2.5609033E+002, 1.7567520E-001, 4.9864418E-003, 1.4168778E-002, 0.0000000E+000, 1.4250555E+000, 1.8191658E+002, 4.3736631E+002, 1.4043469E-001, 1.0452598E-002, 2.9276521E-002, 0.0000000E+000, 5.7169627E+000, 6.8613643E+002, 1.3714754E+002, 1.8336479E-001, 3.7937156E-003, 1.0872239E-002, 0.0000000E+000, 2.5248387E-001, 0.0000000E+000, 1.4756465E+002, 1.7748039E-001, 4.7064504E-003, 1.3394919E-002, 0.0000000E+000, 2.9377620E-001, 0.0000000E+000, 1.7946201E-001, 9.3911768E+000, 8.4700054E+000, 9.6304807E+000, 8.2905434E+000, 4.8603272E+000, 1.3488320E+001, 1.2625521E+001, 9.0467587E+000, 7.7651936E+000, 1.9145103E-001, 2.3630593E+000, 2.1458985E+000, 2.5903741E+000, 1.9544474E+000, 3.7286795E+000, 7.1837475E+000, 6.8382407E+000, 3.8738338E+000, 3.1095612E+000, 1.6346072E-001, 7.4203466E+000, 6.6946580E+000, 7.6756517E+000, 6.5311973E+000, 5.2604297E+000, 1.3769556E+001, 1.2918644E+001, 8.9278924E+000, 7.6582139E+000, 9.9934279E-002, 2.1010100E+000, 1.9009025E+000, 2.4198416E+000, 1.8009682E+000, 3.5766095E+000, 6.6151207E+000, 6.3112696E+000, 3.4572770E+000, 2.7346600E+000, 3.2344453E+002, 1.5489633E-001, 8.2094864E-003, 2.3076853E-002, 0.0000000E+000, 4.6708089E+000, 3.4865385E+002, 1.4646855E-001, 9.5167275E-003, 2.6689897E-002, 0.0000000E+000, 4.4024660E+000, 3.9675220E+002, 1.4980341E-001, 8.9994022E-003, 2.5260077E-002, 0.0000000E+000, 1.3017403E+001, 3.3733380E+002, 1.4916824E-001, 9.0979764E-003, 2.5532524E-002, 0.0000000E+000, 3.3960759E+000
 2.3500599E+002, 2.1548740E+002, 1.7946022E-001, 4.3993550E-003, 1.2546147E-002, 0.0000000E+000, 1.3852161E+000, 2.2938675E+002, 3.9793369E+002, 1.4398127E-001, 9.9024998E-003, 2.7756121E-002, 0.0000000E+000, 5.0047610E+000, 6.3609107E+002, 1.4792745E+002, 1.8082609E-001, 4.1874951E-003, 1.1960594E-002, 0.0000000E+000, 2.6838289E-001, 0.0000000E+000, 1.5763773E+002, 1.7578589E-001, 4.9692855E-003, 1.4121361E-002, 0.0000000E+000, 3.0530548E-001, 0.0000000E+000, 1.6529612E-001, 1.0307848E+001, 9.2935924E+000, 1.0561317E+001, 9.1282963E+000, 5.6527551E+000, 1.8879141E+001, 1.7556503E+001, 1.3645152E+001, 1.1903748E+001, 1.7039692E-001, 2.3281338E+000, 2.1123601E+000, 2.5765027E+000, 1.9419632E+000, 3.6402219E+000, 7.0911096E+000, 6.7460209E+000, 3.8696536E+000, 3.1057990E+000, 1.6815332E-001, 7.2401175E+000, 6.5329211E+000, 7.4907300E+000, 6.3647678E+000, 4.3181975E+000, 1.0948376E+001, 1.0285358E+001, 7.0489441E+000, 5.9671605E+000, 1.1287965E-001, 1.9642360E+000, 1.7791003E+000, 2.2701221E+000, 1.6662207E+000, 3.5976245E+000, 6.6064483E+000, 6.3055659E+000, 3.4275896E+000, 2.7079414E+000, 3.4323894E+002, 1.5344446E-001, 8.4346874E-003, 2.3699279E-002, 0.0000000E+000, 4.7902979E+000, 3.5529760E+002, 1.4589331E-001, 9.6059544E-003, 2.6936509E-002, 0.0000000E+000, 4.1446104E+000, 3.9069940E+002, 1.5089472E-001, 8.8301311E-003, 2.4792234E-002, 0.0000000E+000, 1.0033649E+001, 3.2767157E+002, 1.4761475E-001, 9.3389407E-003, 2.6198518E-002, 0.0000000E+000, 3.4061872E+000
 2.3600647E+002, 2.1652759E+002, 1.7963457E-001, 4.3723124E-003, 1.2471405E-002, 0.0000000E+000, 1.1071577E+000, 1.8640190E+002, 3.9187327E+002, 1.4321978E-001, 1.0020642E-002, 2.8082651E-002, 0.0000000E+000, 4.7586975E+000, 6.2195078E+002, 1.4952511E+002, 1.8070699E-001, 4.2059698E-003, 1.2011655E-002, 0.0000000E+000, 2.7617945E-001, 0.0000000E+000, 1.6113806E+002, 1.7495652E-001, 5.0979304E-003, 1.4476918E-002, 0.0000000E+000, 3.1849329E-001, 0.0000000E+000, 1.7680120E-001, 9.5306517E+000, 8.5952666E+000, 9.7726163E+000, 8.4184654E+000, 4.8825809E+000, 1.2817079E+001, 1.2023629E+001, 8.3532642E+000, 7.1410486E+000, 1.3196106E-001, 2.1981405E+000, 1.9915225E+000, 2.4849452E+000, 1.8595615E+000, 3.4970500E+000, 6.8287002E+000, 6.4955351E+000, 3.7504159E+000, 2.9984851E+000, 1.8614141E-001, 9.4892859E+000, 8.5589714E+000, 9.7219103E+000, 8.3728300E+000, 4.6768867E+000, 1.1825152E+001, 1.1110326E+001, 7.5670316E+000, 6.4334392E+000, 1.0523938E-001, 2.0869337E+000, 1.8887643E+000, 2.4004601E+000, 1.7835249E+000, 3.1837923E+000, 6.2588550E+000, 5.9513488E+000, 3.4938286E+000, 2.7675565E+000, 3.6296210E+002, 1.5098221E-001, 8.8166105E-003, 2.4754865E-002, 0.0000000E+000, 4.4563105E+000, 3.3762326E+002, 1.4708728E-001, 9.4207563E-003, 2.6424645E-002, 0.0000000E+000, 4.0971175E+000, 3.8146993E+002, 1.5478958E-001, 8.2255556E-003, 2.3121260E-002, 0.0000000E+000, 1.1418581E+001, 3.1464850E+002, 1.4912422E-001, 9.1048054E-003, 2.5551398E-002, 0.0000000E+000, 3.2164318E+000
 2.3700236E+002, 2.2098768E+002, 1.8028450E-001, 4.2714992E-003, 1.2192770E-002, 0.0000000E+000, 1.3456478E+000, 2.0688375E+002, 3.8566176E+002, 1.4372883E-001, 9.9416744E-003, 2.7864395E-002, 0.0000000E+000, 5.1107174E+000, 6.0436153E+002, 1.3751078E+002, 1.8257663E-001, 3.9159667E-003, 1.1210125E-002, 0.0000000E+000, 2.7390483E-001, 0.0000000E+000, 1.5002166E+002, 1.7637091E-001, 4.8785431E-003, 1.3870560E-002, 0.0000000E+000, 3.0446413E-001, 0.0000000E+000, 1.5169004E-001, 8.7214352E+000, 7.8644607E+000, 8.9885110E+000, 7.7127707E+000, 4.1189601E+000, 1.1317734E+001, 1.0597856E+001, 7.6175396E+000, 6.4788964E+000, 1.2717798E-001, 2.2255052E+000, 2.0156724E+000, 2.5170930E+000, 1.8884945E+000, 3.2499387E+000, 6.6139485E+000, 6.2775475E+000, 3.7827756E+000, 3.0276088E+000, 1.6624424E-001, 7.7654052E+000, 7.0054891E+000, 8.0179268E+000, 6.8392449E+000, 4.6408989E+000, 1.2033239E+001, 1.1294005E+001, 7.8111061E+000, 6.6531063E+000, 1.0218901E-001, 2.1846177E+000, 1.9763749E+000, 2.5011945E+000, 1.8741858E+000, 3.2794771E+000, 6.4368037E+000, 6.1210710E+000, 3.5760924E+000, 2.8415939E+000, 3.5228614E+002, 1.4827334E-001, 9.2367856E-003, 2.5916174E-002, 0.0000000E+000, 4.5498748E+000, 3.5810987E+002, 1.4401313E-001, 9.8975916E-003, 2.7742556E-002, 0.0000000E+000, 4.4419119E+000, 4.1139537E+002, 1.4739529E-001, 9.3728900E-003, 2.6292348E-002, 0.0000000E+000, 9.1832561E+000, 3.0335891E+002, 1.4862431E-001, 9.1823469E-003, 2.5765713E-002, 0.0000000E+000, 3.1945152E+000
 2.3800874E+002, 1.9806822E+002, 1.8174532E-001, 4.0449113E-003, 1.1566511E-002, 0.0000000E+000, 1.2408472E+000, 2.0663687E+002, 4.3993227E+002, 1.3647940E-001, 1.1066036E-002, 3.0971983E-002, 0.0000000E+000, 6.2057085E+000, 6.7280832E+002, 1.5494204E+002, 1.7956535E-001, 4.3830495E-003, 1.2501081E-002, 0.0000000E+000, 2.8974287E-001, 0.0000000E+000, 1.5282093E+002, 1.7585292E-001, 4.9588892E-003, 1.4092626E-002, 0.0000000E+000, 3.0939954E-001, 0.0000000E+000, 2.7568119E-001, 7.1753437E+000, 6.4853775E+000, 7.3184284E+000, 6.2096963E+000, 4.7040851E+000, 1.2361741E+001, 1.1595975E+001, 8.0764216E+000, 6.8918902E+000, 1.4002770E-001, 2.2203649E+000, 2.0123311E+000, 2.4991030E+000, 1.8723034E+000, 3.6110177E+000, 6.9422473E+000, 6.6091243E+000, 3.7499954E+000, 2.9981066E+000, 1.4491525E-001, 9.5145571E+000, 8.5775929E+000, 9.7884076E+000, 8.4326776E+000, 5.5343539E+000, 1.6469508E+001, 1.5375993E+001, 1.1353920E+001, 9.8416390E+000, 1.4522396E-001, 2.5503570E+000, 2.3098437E+000, 2.8238988E+000, 2.1646197E+000, 3.6944971E+000, 7.2547732E+000, 6.8987456E+000, 3.9790420E+000, 3.2042485E+000, 3.4948461E+002, 1.4862564E-001, 9.1821397E-003, 2.5765140E-002, 0.0000000E+000, 4.9235326E+000, 3.6732572E+002, 1.4350518E-001, 9.9763790E-003, 2.7960314E-002, 0.0000000E+000, 5.3174477E+000, 4.0828300E+002, 1.4878339E-001, 9.1576146E-003, 2.5697355E-002, 0.0000000E+000, 1.2143613E+001, 3.0929912E+002, 1.4733150E-001, 9.3828758E-003, 2.6319948E-002, 0.0000000E+000, 3.3776888E+000
