s,C,mol/mol,mol/mol,mol/mol,mol/mol,kW/m2,kW,C,mol/mol,mol/mol,mol/mol,mol/mol,kW/m2,kW,C,mol/mol,mol/mol,mol/mol,mol/mol,kW/m2,kW,C,mol/mol,mol/mol,mol/mol,mol/mol,kW/m2,kW,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,C,mol/mol,mol/mol,mol/mol,mol/mol,kW/m2,C,mol/mol,mol/mol,mol/mol,mol/mol,kW/m2,C,mol/mol,mol/mol,mol/mol,mol/mol,kW/m2,C,mol/mol,mol/mol,mol/mol,mol/mol,kW/m2
Time,"T-1","O2-1","CO-1","CO2-1","HCN-1","Q-1","HRR-1","T-2","O2-2","CO-2","CO2-2","HCN-2","Q-2","HRR-2","T-3","O2-3","CO-3","CO2-3","HCN-3","Q-3","HRR-3","T-4","O2-4","CO-4","CO2-4","HCN-4","Q-4","HRR-4","Q-2C-A1","Q-2G-A1","Q-2N-A1","Q-2I-A1","Q-2R-A1","Q-2C-B1","Q-2G-B1","Q-2N-B1","Q-2I-B1","Q-2R-B1","Q-2C-A2","Q-2G-A2","Q-2N-A2","Q-2I-A2","Q-2R-A2","Q-2C-B2","Q-2G-B2","Q-2N-B2","Q-2I-B2","Q-2R-B2","Q-2C-A3","Q-2G-A3","Q-2N-A3","Q-2I-A3","Q-2R-A3","Q-2C-B3","Q-2G-B3","Q-2N-B3","Q-2I-B3","Q-2R-B3","Q-2C-A4","Q-2G-A4","Q-2N-A4","Q-2I-A4","Q-2R-A4","Q-2C-B4","Q-2G-B4","Q-2N-B4","Q-2I-B4","Q-2R-B4","T-C","O2-C","CO-C","CO2-C","HCN-C","Q-2R-C","T-D","O2-D","CO-D","CO2-D","HCN-D","Q-2R-D","T-E","O2-E","CO-E","CO2-E","HCN-E","Q-2R-E","T-F","O2-F","CO-F","CO2-F","HCN-F","Q-2R-F"
 2.8500878E+002, 1.7675658E+002, 1.8561796E-001, 3.4442208E-003, 9.9062805E-003, 0.0000000E+000, 7.7778029E-001, 1.0309483E+002, 2.9918518E+002, 1.6286761E-001, 6.9730352E-003, 1.9659463E-002, 0.0000000E+000, 5.0275933E+000, 3.8865838E+002, 1.1357874E+002, 1.8650412E-001, 3.3067711E-003, 9.5263873E-003, 0.0000000E+000, 1.6031487E-001, 0.0000000E+000, 1.2239265E+002, 1.8191500E-001, 4.0185936E-003, 1.1493772E-002, 0.0000000E+000, 1.8942233E-001, 0.0000000E+000, 1.2555030E-001, 4.0926449E+000, 3.6959354E+000, 4.3858604E+000, 3.5703851E+000, 3.0454562E+000, 6.9651338E+000, 6.5731661E+000, 4.3384435E+000, 3.5277099E+000, 1.3744507E-001, 1.7142705E+000, 1.5565880E+000, 1.9955913E+000, 1.4191429E+000, 2.5646155E+000, 4.7162580E+000, 4.5010937E+000, 2.5704083E+000, 1.9364782E+000, 1.8174475E-001, 3.4762691E+000, 3.1468167E+000, 3.7132902E+000, 2.9650719E+000, 2.9254535E+000, 6.3043594E+000, 5.9664688E+000, 3.7976717E+000, 3.0410153E+000, 1.7158519E-001, 1.6059662E+000, 1.4625281E+000, 1.8531468E+000, 1.2909429E+000, 2.3699133E+000, 4.3328815E+000, 4.1365847E+000, 2.3817340E+000, 1.7666714E+000, 2.4976753E+002, 1.6681952E-001, 6.3600694E-003, 1.7965306E-002, 0.0000000E+000, 3.0798117E+000, 2.4821311E+002, 1.6552317E-001, 6.5611471E-003, 1.8521058E-002, 0.0000000E+000, 2.8121673E+000, 2.7924418E+002, 1.6669989E-001, 6.3786248E-003, 1.8016591E-002, 0.0000000E+000, 3.3368547E+000, 2.8049529E+002, 1.6101683E-001, 7.2601303E-003, 2.0452957E-002, 0.0000000E+000, 2.1139013E+000
 2.8600378E+002, 1.7683370E+002, 1.8473089E-001, 3.5818157E-003, 1.0286575E-002, 0.0000000E+000, 6.9440998E-001, 8.8690431E+001, 3.1415119E+002, 1.6107886E-001, 7.2504888E-003, 2.0426309E-002, 0.0000000E+000, 5.0609213E+000, 4.1353498E+002, 1.1257411E+002, 1.8663551E-001, 3.2863908E-003, 9.4700590E-003, 0.0000000E+000, 1.5847031E-001, 0.0000000E+000, 1.2131118E+002, 1.8253424E-001, 3.9225423E-003, 1.1228299E-002, 0.0000000E+000, 1.9089358E-001, 0.0000000E+000, 1.3142983E-001, 5.4973397E+000, 4.9607487E+000, 5.7846757E+000, 4.8293189E+000, 3.3026607E+000, 8.8722311E+000, 8.3152740E+000, 5.9883361E+000, 5.0126133E+000, 1.6168012E-001, 1.6601164E+000, 1.5102728E+000, 1.9172021E+000, 1.3485927E+000, 2.6088190E+000, 4.7252121E+000, 4.5135728E+000, 2.5351590E+000, 1.9047539E+000, 1.8108972E-001, 3.8948490E+000, 3.5234730E+000, 4.1325250E+000, 3.3423833E+000, 2.5980872E+000, 6.1298956E+000, 5.7767148E+000, 3.9505742E+000, 3.1786275E+000, 1.4487048E-001, 1.4521116E+000, 1.3213875E+000, 1.7260070E+000, 1.1765170E+000, 2.4781294E+000, 4.3401562E+000, 4.1539535E+000, 2.2807926E+000, 1.6758241E+000, 2.6029068E+002, 1.6589509E-001, 6.5034585E-003, 1.8361615E-002, 0.0000000E+000, 3.1275583E+000, 2.7681484E+002, 1.6235085E-001, 7.0532090E-003, 1.9881053E-002, 0.0000000E+000, 2.7168824E+000, 2.7329158E+002, 1.6840840E-001, 6.1136156E-003, 1.7284140E-002, 0.0000000E+000, 4.1456225E+000, 2.6522391E+002, 1.6290170E-001, 6.9677662E-003, 1.9644900E-002, 0.0000000E+000, 2.1332851E+000
 2.8700101E+002, 1.6950837E+002, 1.8582470E-001, 3.4121541E-003, 9.8176522E-003, 0.0000000E+000, 8.4717349E-001, 1.0741622E+002, 3.4709353E+002, 1.5628655E-001, 7.9938108E-003, 2.2480754E-002, 0.0000000E+000, 3.7752195E+000, 4.1788535E+002, 1.1253901E+002, 1.8667604E-001, 3.2801031E-003, 9.4526806E-003, 0.0000000E+000, 1.5711395E-001, 0.0000000E+000, 1.1943557E+002, 1.8306800E-001, 3.8397512E-003, 1.0999475E-002, 0.0000000E+000, 1.9174027E-001, 0.0000000E+000, 1.1150113E-001, 6.4887319E+000, 5.8510088E+000, 6.7959966E+000, 5.7395077E+000, 4.9236371E+000, 1.3961794E+001, 1.3057978E+001, 9.4569229E+000, 8.1343413E+000, 1.4468034E-001, 1.5694830E+000, 1.4270028E+000, 1.8435685E+000, 1.2823224E+000, 2.4495112E+000, 4.4901831E+000, 4.2861159E+000, 2.4594377E+000, 1.8366047E+000, 1.8812922E-001, 3.8153611E+000, 3.4526379E+000, 4.0459977E+000, 3.2645087E+000, 3.1521814E+000, 6.9673658E+000, 6.5858474E+000, 4.2339503E+000, 3.4336660E+000, 1.8076252E-001, 1.3613714E+000, 1.2433105E+000, 1.5993747E+000, 1.0625480E+000, 2.3875416E+000, 4.1209914E+000, 3.9476464E+000, 2.1522157E+000, 1.5601049E+000, 2.7786746E+002, 1.6306199E-001, 6.9429036E-003, 1.9576184E-002, 0.0000000E+000, 3.0727835E+000, 2.7112742E+002, 1.6253824E-001, 7.0241418E-003, 1.9800715E-002, 0.0000000E+000, 2.5263035E+000, 2.8304267E+002, 1.6513257E-001, 6.6217335E-003, 1.8688511E-002, 0.0000000E+000, 5.3761388E+000, 2.6227365E+002, 1.6287597E-001, 6.9717576E-003, 1.9655932E-002, 0.0000000E+000, 2.0807206E+000
 2.8800431E+002, 1.9173098E+002, 1.8336408E-001, 3.7938237E-003, 1.0872537E-002, 0.0000000E+000, 7.9576072E-001, 1.0166114E+002, 3.1072772E+002, 1.6262343E-001, 7.0109224E-003, 1.9764179E-002, 0.0000000E+000, 2.8256546E+000, 3.8288477E+002, 1.0719762E+002, 1.8704814E-001, 3.2223865E-003, 9.2931594E-003, 0.0000000E+000, 1.5449269E-001, 0.0000000E+000, 1.2176677E+002, 1.8182488E-001, 4.0325717E-003, 1.1532406E-002, 0.0000000E+000, 1.9840145E-001, 0.0000000E+000, 1.3966501E-001, 5.8841667E+000, 5.3097165E+000, 6.1632675E+000, 5.1700515E+000, 3.5876927E+000, 9.6540692E+000, 9.0474316E+000, 6.4851423E+000, 5.4597389E+000, 1.5825107E-001, 1.3472340E+000, 1.2283357E+000, 1.6077488E+000, 1.0700846E+000, 2.4416055E+000, 4.2545978E+000, 4.0732985E+000, 2.2317580E+000, 1.6316930E+000, 1.9153767E-001, 4.7064947E+000, 4.2549990E+000, 4.9337229E+000, 4.0634614E+000, 2.7516367E+000, 6.1564494E+000, 5.8159681E+000, 3.8235785E+000, 3.0643314E+000, 1.5673722E-001, 1.2394354E+000, 1.1311655E+000, 1.5014640E+000, 9.7442832E-001, 2.3266960E+000, 3.9908124E+000, 3.8244007E+000, 2.0828822E+000, 1.4977047E+000, 2.5561721E+002, 1.6610313E-001, 6.4711891E-003, 1.8272426E-002, 0.0000000E+000, 2.5285317E+000, 2.6172346E+002, 1.6370000E-001, 6.8439412E-003, 1.9302664E-002, 0.0000000E+000, 2.2858714E+000, 2.8162247E+002, 1.6503432E-001, 6.6369721E-003, 1.8730629E-002, 0.0000000E+000, 5.1446159E+000, 2.6932734E+002, 1.6161559E-001, 7.1672561E-003, 2.0196264E-002, 0.0000000E+000, 1.8145691E+000
 2.8900182E+002, 1.7306617E+002, 1.8547159E-001, 3.4669255E-003, 9.9690332E-003, 0.0000000E+000, 6.5151203E-001, 9.6952291E+001, 2.9157260E+002, 1.6427575E-001, 6.7546341E-003, 1.9055831E-002, 0.0000000E+000, 2.8985850E+000, 4.2039199E+002, 1.0785932E+002, 1.8676917E-001, 3.2656582E-003, 9.4127567E-003, 0.0000000E+000, 1.5550911E-001, 2.8987318E-010, 1.1072350E+002, 1.8379891E-001, 3.7263790E-003, 1.0686129E-002, 0.0000000E+000, 1.9263019E-001, 0.0000000E+000, 1.5949677E-001, 6.0425292E+000, 5.4542259E+000, 6.3017982E+000, 5.2947291E+000, 3.5520621E+000, 9.4115456E+000, 8.8255972E+000, 6.2782493E+000, 5.2735352E+000, 1.0468646E-001, 1.3178936E+000, 1.1965729E+000, 1.6319729E+000, 1.0918864E+000, 2.4157788E+000, 4.2494753E+000, 4.0661057E+000, 2.2524623E+000, 1.6503269E+000, 2.2097316E-001, 5.7491618E+000, 5.1963429E+000, 5.9469545E+000, 4.9753698E+000, 3.0091415E+000, 7.1425475E+000, 6.7292069E+000, 4.5521718E+000, 3.7200654E+000, 8.5310550E-002, 1.2679670E+000, 1.1497013E+000, 1.6014222E+000, 1.0643908E+000, 2.4259020E+000, 4.2042797E+000, 4.0264419E+000, 2.1971435E+000, 1.6005399E+000, 2.7121098E+002, 1.6373495E-001, 6.8385197E-003, 1.9287680E-002, 0.0000000E+000, 2.6389302E+000, 2.5282918E+002, 1.6482667E-001, 6.6691824E-003, 1.8819654E-002, 0.0000000E+000, 2.3892246E+000, 3.1008508E+002, 1.6048183E-001, 7.3430796E-003, 2.0682217E-002, 0.0000000E+000, 7.7837907E+000, 2.5316152E+002, 1.6379124E-001, 6.8297888E-003, 1.9263549E-002, 0.0000000E+000, 1.7609413E+000
 2.9000631E+002, 1.8338777E+002, 1.8499627E-001, 3.5406520E-003, 1.0172804E-002, 0.0000000E+000, 8.0649154E-001, 1.0246631E+002, 2.8802706E+002, 1.6216922E-001, 7.0813804E-003, 1.9958915E-002, 0.0000000E+000, 2.7987938E+000, 3.7277131E+002, 1.1250047E+002, 1.8594547E-001, 3.3934236E-003, 9.7658838E-003, 0.0000000E+000, 1.5960362E-001, 0.0000000E+000, 1.1661378E+002, 1.8218581E-001, 3.9765874E-003, 1.1377672E-002, 0.0000000E+000, 1.9451984E-001, 0.0000000E+000, 1.5084595E-001, 4.0614013E+000, 3.6703458E+000, 4.3293212E+000, 3.5194998E+000, 3.0316525E+000, 6.8208464E+000, 6.4419270E+000, 4.2079597E+000, 3.4102745E+000, 1.1327634E-001, 1.2537127E+000, 1.1396690E+000, 1.5592021E+000, 1.0263927E+000, 2.3764459E+000, 4.1287224E+000, 3.9534948E+000, 2.1710424E+000, 1.5770489E+000, 2.0627643E-001, 6.1277373E+000, 5.5355912E+000, 6.3402267E+000, 5.3293148E+000, 3.2574797E+000, 8.1900494E+000, 7.6967924E+000, 5.3513355E+000, 4.4393127E+000, 1.6214257E-001, 1.4486914E+000, 1.3200365E+000, 1.7053146E+000, 1.1578939E+000, 2.3221243E+000, 4.2015453E+000, 4.0136032E+000, 2.2981868E+000, 1.6914789E+000, 2.5395737E+002, 1.6507717E-001, 6.6303262E-003, 1.8712260E-002, 0.0000000E+000, 2.3407254E+000, 2.6857069E+002, 1.6166190E-001, 7.1600732E-003, 2.0176412E-002, 0.0000000E+000, 2.4184498E+000, 2.8479764E+002, 1.6564109E-001, 6.5428374E-003, 1.8470452E-002, 0.0000000E+000, 6.1476362E+000, 2.5780170E+002, 1.6355341E-001, 6.8666781E-003, 1.9365506E-002, 0.0000000E+000, 1.7600749E+000
 2.9100041E+002, 1.7642184E+002, 1.8518566E-001, 3.5112757E-003, 1.0091611E-002, 0.0000000E+000, 8.2899943E-001, 9.8234393E+001, 2.9637109E+002, 1.6012655E-001, 7.3982142E-003, 2.0834602E-002, 0.0000000E+000, 3.1790585E+000, 3.6308157E+002, 1.1343886E+002, 1.8535507E-001, 3.4850008E-003, 1.0018991E-002, 0.0000000E+000, 1.6223706E-001, 0.0000000E+000, 1.1510565E+002, 1.8297643E-001, 3.8539547E-003, 1.1038731E-002, 0.0000000E+000, 1.9413305E-001, 0.0000000E+000, 1.5086986E-001, 3.4625477E+000, 3.1313799E+000, 3.7304436E+000, 2.9805100E+000, 2.9591364E+000, 6.3929835E+000, 6.0495988E+000, 3.8526129E+000, 3.0904624E+000, 1.0867203E-001, 1.3341758E+000, 1.2116254E+000, 1.6442696E+000, 1.1029534E+000, 2.2277658E+000, 3.9909613E+000, 3.8146418E+000, 2.1819614E+000, 1.5868760E+000, 1.8344089E-001, 4.7913989E+000, 4.3306031E+000, 5.0267238E+000, 4.1471622E+000, 3.0544494E+000, 8.5106573E+000, 7.9650365E+000, 5.8749737E+000, 4.9105871E+000, 1.6541064E-001, 1.5247114E+000, 1.3887814E+000, 1.7780666E+000, 1.2233707E+000, 2.1540976E+000, 4.0093104E+000, 3.8237891E+000, 2.2739786E+000, 1.6696915E+000, 2.5589340E+002, 1.6306339E-001, 6.9426857E-003, 1.9575581E-002, 0.0000000E+000, 2.3868595E+000, 2.6707103E+002, 1.6159016E-001, 7.1712007E-003, 2.0207167E-002, 0.0000000E+000, 2.5944945E+000, 2.7395632E+002, 1.6788437E-001, 6.1948954E-003, 1.7508786E-002, 0.0000000E+000, 4.0476593E+000, 2.5419830E+002, 1.6407309E-001, 6.7860711E-003, 1.9142719E-002, 0.0000000E+000, 1.8058204E+000
 2.9200964E+002, 1.7428544E+002, 1.8509195E-001, 3.5258115E-003, 1.0131786E-002, 0.0000000E+000, 7.1887758E-001, 9.8451248E+001, 2.9553752E+002, 1.6325901E-001, 6.9123179E-003, 1.9491648E-002, 0.0000000E+000, 4.8003795E+000, 4.2718358E+002, 1.1538492E+002, 1.8456557E-001, 3.6074616E-003, 1.0357457E-002, 0.0000000E+000, 1.6335024E-001, 0.0000000E+000, 1.1626130E+002, 1.8259582E-001, 3.9129909E-003, 1.1201900E-002, 0.0000000E+000, 1.9613668E-001, 0.0000000E+000, 1.1043128E-001, 4.4825692E+000, 4.0453554E+000, 4.7909037E+000, 3.9349241E+000, 3.0862965E+000, 7.3181010E+000, 6.8949206E+000, 4.6505703E+000, 3.8086241E+000, 1.1876498E-001, 1.5928489E+000, 1.4454405E+000, 1.8928498E+000, 1.3266756E+000, 2.2679290E+000, 4.2661310E+000, 4.0663108E+000, 2.4169678E+000, 1.7983818E+000, 1.8717277E-001, 4.1379334E+000, 3.7428574E+000, 4.3695265E+000, 3.5556846E+000, 2.8204560E+000, 7.4786905E+000, 7.0128671E+000, 5.0770004E+000, 4.1924111E+000, 1.7834324E-001, 1.6384622E+000, 1.4924503E+000, 1.8788847E+000, 1.3141070E+000, 2.3255812E+000, 4.2744869E+000, 4.0795963E+000, 2.3676715E+000, 1.7540151E+000, 2.5017116E+002, 1.6463200E-001, 6.6993773E-003, 1.8903109E-002, 0.0000000E+000, 2.8873107E+000, 2.7491083E+002, 1.6115369E-001, 7.2389017E-003, 2.0394284E-002, 0.0000000E+000, 3.1148388E+000, 2.5676049E+002, 1.7075081E-001, 5.7502821E-003, 1.6279933E-002, 0.0000000E+000, 4.0095512E+000, 2.4052737E+002, 1.6244156E-001, 7.0391384E-003, 1.9842164E-002, 0.0000000E+000, 1.9946409E+000
 2.9300578E+002, 1.6619492E+002, 1.8584302E-001, 3.4093118E-003, 9.8097965E-003, 0.0000000E+000, 8.2797310E-001, 1.0287681E+002, 3.3422682E+002, 1.5918244E-001, 7.5446078E-003, 2.1239215E-002, 0.0000000E+000, 5.7206878E+000, 3.9742890E+002, 1.0998555E+002, 1.8535261E-001, 3.4853828E-003, 1.0020047E-002, 0.0000000E+000, 1.6056823E-001, 3.4298203E-010, 1.1404474E+002, 1.8245282E-001, 3.9351723E-003, 1.1263206E-002, 0.0000000E+000, 1.9514883E-001, 0.0000000E+000, 1.2333655E-001, 4.8027173E+000, 4.3347792E+000, 5.0981466E+000, 4.2114427E+000, 2.9165564E+000, 7.3434998E+000, 6.9008054E+000, 4.8457092E+000, 3.9842491E+000, 1.3188387E-001, 1.6672363E+000, 1.5137010E+000, 1.9541182E+000, 1.3818172E+000, 2.6015920E+000, 4.7226089E+000, 4.5105072E+000, 2.5397827E+000, 1.9089152E+000, 1.9054161E-001, 4.0214884E+000, 3.6383937E+000, 4.2497126E+000, 3.4478521E+000, 2.6903843E+000, 6.2017692E+000, 5.8506307E+000, 3.9301507E+000, 3.1602464E+000, 1.8558476E-001, 1.6393247E+000, 1.4939507E+000, 1.8725058E+000, 1.3083660E+000, 2.3748849E+000, 4.3332633E+000, 4.1374255E+000, 2.3771443E+000, 1.7625406E+000, 2.7178036E+002, 1.6282321E-001, 6.9799412E-003, 1.9678551E-002, 0.0000000E+000, 3.1488607E+000, 2.7745851E+002, 1.6195537E-001, 7.1145515E-003, 2.0050596E-002, 0.0000000E+000, 2.9350878E+000, 2.7260670E+002, 1.6797158E-001, 6.1813710E-003, 1.7471407E-002, 0.0000000E+000, 3.4313108E+000, 2.4638801E+002, 1.6309825E-001, 6.9372793E-003, 1.9560639E-002, 0.0000000E+000, 2.0254730E+000
 2.9400691E+002, 1.5854140E+002, 1.8632634E-001, 3.3343460E-003, 9.6026010E-003, 0.0000000E+000, 6.7407696E-001, 1.0316687E+002, 3.2601705E+002, 1.6024454E-001, 7.3798916E-003, 2.0783961E-002, 0.0000000E+000, 4.0966550E+000, 3.8675957E+002, 1.1303365E+002, 1.8487099E-001, 3.5600873E-003, 1.0226520E-002, 0.0000000E+000, 1.6241083E-001, 0.0000000E+000, 1.1818917E+002, 1.8195888E-001, 4.0117871E-003, 1.1474960E-002, 0.0000000E+000, 2.0099270E-001, 0.0000000E+000, 1.2668419E-001, 5.7162942E+000, 5.1573332E+000, 6.0083758E+000, 5.0306490E+000, 3.3868969E+000, 9.3499658E+000, 8.7536589E+000, 6.3818347E+000, 5.3667620E+000, 1.2402884E-001, 1.5000326E+000, 1.3624323E+000, 1.7947696E+000, 1.2384034E+000, 2.5774208E+000, 4.6047318E+000, 4.4020007E+000, 2.4460769E+000, 1.8245800E+000, 2.2583443E-001, 4.1706999E+000, 3.7762134E+000, 4.3636313E+000, 3.5503789E+000, 2.7343964E+000, 6.4430365E+000, 6.0721725E+000, 4.1274060E+000, 3.3377761E+000, 1.7952447E-001, 1.3782543E+000, 1.2583813E+000, 1.6174956E+000, 1.0788568E+000, 2.4153215E+000, 4.1475478E+000, 3.9743252E+000, 2.1509921E+000, 1.5590037E+000, 2.5822376E+002, 1.6561818E-001, 6.5464095E-003, 1.8480325E-002, 0.0000000E+000, 2.9208217E+000, 2.7460739E+002, 1.6252586E-001, 7.0260622E-003, 1.9806023E-002, 0.0000000E+000, 2.5504714E+000, 2.8049436E+002, 1.6546632E-001, 6.5699656E-003, 1.8545432E-002, 0.0000000E+000, 4.6377465E+000, 2.5657150E+002, 1.6254278E-001, 7.0234381E-003, 1.9798770E-002, 0.0000000E+000, 1.9337269E+000
 2.9500397E+002, 1.6193015E+002, 1.8655442E-001, 3.2989683E-003, 9.5048215E-003, 0.0000000E+000, 6.6799931E-001, 9.7186756E+001, 3.2943775E+002, 1.5777816E-001, 7.7624622E-003, 2.1841336E-002, 0.0000000E+000, 3.6976212E+000, 4.3617516E+002, 1.1106124E+002, 1.8554801E-001, 3.4550735E-003, 9.9362759E-003, 0.0000000E+000, 1.6269902E-001, 7.0491556E-010, 1.2394179E+002, 1.8094657E-001, 4.1688071E-003, 1.1908942E-002, 0.0000000E+000, 2.0502062E-001, 0.0000000E+000, 1.3531377E-001, 6.5405199E+000, 5.8999993E+000, 6.8239720E+000, 5.7646855E+000, 3.7682724E+000, 1.1275309E+001, 1.0524605E+001, 7.9258024E+000, 6.7563329E+000, 1.5797868E-001, 1.7229783E+000, 1.5664783E+000, 1.9837654E+000, 1.4084997E+000, 2.3820559E+000, 4.5168333E+000, 4.3033556E+000, 2.5535433E+000, 1.9212997E+000, 2.6347941E-001, 4.0061062E+000, 3.6318436E+000, 4.1613926E+000, 3.3683641E+000, 3.1360956E+000, 6.9851738E+000, 6.6002660E+000, 4.2678440E+000, 3.4641704E+000, 1.3691366E-001, 1.4026368E+000, 1.2760645E+000, 1.6844889E+000, 1.1391508E+000, 2.3834761E+000, 4.1558180E+000, 3.9785838E+000, 2.1911077E+000, 1.5951077E+000, 2.5130437E+002, 1.6672405E-001, 6.3748773E-003, 1.8006233E-002, 0.0000000E+000, 3.0976814E+000, 2.5006696E+002, 1.6511220E-001, 6.6248930E-003, 1.8697244E-002, 0.0000000E+000, 2.5359090E+000, 2.7533650E+002, 1.6540484E-001, 6.5795002E-003, 1.8571784E-002, 0.0000000E+000, 5.0966318E+000, 2.5956918E+002, 1.6245288E-001, 7.0373822E-003, 1.9837310E-002, 0.0000000E+000, 2.1343810E+000
 2.9600179E+002, 1.5283297E+002, 1.8753713E-001, 3.1465382E-003, 9.0835247E-003, 0.0000000E+000, 6.8791336E-001, 1.0032405E+002, 3.2520155E+002, 1.5887552E-001, 7.5922563E-003, 2.1370910E-002, 0.0000000E+000, 3.4895745E+000, 3.9227437E+002, 1.1021319E+002, 1.8512016E-001, 3.5214373E-003, 1.0119697E-002, 0.0000000E+000, 1.6177599E-001, 0.0000000E+000, 1.2649790E+002, 1.8052035E-001, 4.2349190E-003, 1.2091667E-002, 0.0000000E+000, 2.1143299E-001, 0.0000000E+000, 1.0814693E-001, 6.2703792E+000, 5.6541560E+000, 6.5809981E+000, 5.5460091E+000, 3.9788595E+000, 1.1588753E+001, 1.0827764E+001, 8.0286596E+000, 6.8489044E+000, 1.4012024E-001, 1.6756070E+000, 1.5220583E+000, 1.9542526E+000, 1.3819381E+000, 2.6421464E+000, 4.8060475E+000, 4.5896574E+000, 2.5826669E+000, 1.9475110E+000, 1.9796007E-001, 3.7020306E+000, 3.3516235E+000, 3.9228363E+000, 3.1536634E+000, 2.6422551E+000, 5.8469627E+000, 5.5264919E+000, 3.6234734E+000, 2.8842368E+000, 1.3962394E-001, 1.3718691E+000, 1.2486446E+000, 1.6510110E+000, 1.1090207E+000, 2.5256316E+000, 4.3127076E+000, 4.1340000E+000, 2.2058418E+000, 1.6083683E+000, 2.7446900E+002, 1.6285890E-001, 6.9744042E-003, 1.9663247E-002, 0.0000000E+000, 3.2676763E+000, 2.8051302E+002, 1.6122990E-001, 7.2270803E-003, 2.0361611E-002, 0.0000000E+000, 2.4700649E+000, 2.8001728E+002, 1.6498195E-001, 6.6450957E-003, 1.8753081E-002, 0.0000000E+000, 3.8875279E+000, 2.6506978E+002, 1.6148123E-001, 7.1880968E-003, 2.0253865E-002, 0.0000000E+000, 2.1260776E+000
 2.9700935E+002, 2.0137693E+002, 1.8232337E-001, 3.9552462E-003, 1.1318688E-002, 0.0000000E+000, 8.5672120E-001, 9.8808956E+001, 3.0977024E+002, 1.6057486E-001, 7.3286713E-003, 2.0642395E-002, 0.0000000E+000, 3.1260501E+000, 3.8260824E+002, 1.1427825E+002, 1.8475225E-001, 3.5785046E-003, 1.0277423E-002, 0.0000000E+000, 1.6276250E-001, 0.0000000E+000, 1.1210159E+002, 1.8256202E-001, 3.9182330E-003, 1.1216389E-002, 0.0000000E+000, 2.0039766E-001, 2.4816817E-010, 1.3424325E-001, 4.9560835E+000, 4.4738995E+000, 5.2406061E+000, 4.3396562E+000, 4.3101514E+000, 1.1168716E+001, 1.0482859E+001, 7.2773302E+000, 6.1727079E+000, 1.1416013E-001, 1.3243686E+000, 1.2033478E+000, 1.6289743E+000, 1.0891877E+000, 2.5436348E+000, 4.3849463E+000, 4.2008152E+000, 2.2600774E+000, 1.6571804E+000, 1.8423281E-001, 4.5922259E+000, 4.1514266E+000, 4.8267589E+000, 3.9671938E+000, 2.8790172E+000, 6.8200659E+000, 6.4259610E+000, 4.3598145E+000, 3.5469438E+000, 1.7958283E-001, 1.3549455E+000, 1.2374092E+000, 1.5941285E+000, 1.0578264E+000, 2.5860963E+000, 4.3536600E+000, 4.1769037E+000, 2.1863295E+000, 1.5908073E+000, 2.7256766E+002, 1.6339717E-001, 6.8909135E-003, 1.9432490E-002, 0.0000000E+000, 2.9126135E+000, 2.8119090E+002, 1.6056719E-001, 7.3298735E-003, 2.0645718E-002, 0.0000000E+000, 2.5560992E+000, 2.6672269E+002, 1.6652115E-001, 6.4063484E-003, 1.8093215E-002, 0.0000000E+000, 5.5531983E+000, 2.4431010E+002, 1.6245264E-001, 7.0374203E-003, 1.9837415E-002, 0.0000000E+000, 1.7666577E+000
